name,company,location,url,text,python,r,sql,excel,nlp,sas,spark,java,tableau,c++,matlab,nosql,qlikview,hadoop,scala,shiny,powerbi,caffe,tensorflow,c#,cassandra,pig,hive,mapreduce,ruby,perl,machine learning techniques,neural networks,big data,predictive modeling,random forests,deep learning,statistical modeling,data mining,data visualization,natural language processing,business intelligence
Quantitative Researcher – Machine Learning," – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2003&ao=191997&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6e932223&cb=1538049892654&jobListingId=2914076046,"Job ID: 3179191 Full/Part-Time: Full-time Regular/Temporary: Regular Listed: 2018-08-29 Location: London, United Kingdom ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst - Sports," Nielsen – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2004&ao=134589&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9c27a219&cb=1538049892655&jobListingId=2926548339,"Data Analyst - Sports - 26719 Analytics - Great Britain London, LondonNielsen Sports is a trusted adviser and partner in sports and entertainment intelligence, helping our clients worldwide to maximize their commercial success. With our expansive suite of products and services, Nielsen Sports is uniquely positioning to provide insights and intelligence which help drive more effective decision making for clients.  We are recruiting for a talented Data Analyst to join our dynamic Data Team in our London office, located near Paddington. This is an exciting opportunity to work with some of the biggest brands and right holders in the Sport and Sponsorship industry. What we offer you:25 days holidayAn excellent contributory pension with a highly elite pension providerFantastic private healthcare packageFirst class training support and development opportunitiesGain Invaluable Nielsen experience on your CVWorking with the global market leader in sport and sponsorship researchTo shape together an ever-growing department, becoming key to our business worldwideTo be part of a diverse and talented international team with an opportunity for personal and professional developmentA growth culture with an entrepreneurial mindset supported by a world-leading operations network and toolkitKey accountabilities for this role include:Complete data management necessary for multiple projects and department functionsTransform and evaluate data adhering to methodologies and processesBuild pricing data sets through a collection of TV audiences and advertising ratesIdentify, analyse, and interpret key performance measures and trends in multidimensional data setsApply a variety of sampling methods for predictive studiesAssist the design of sports industry research projectsCommunicate with internal stakeholders regarding project requirements, interpretation of data, and the development of recommendations based on findingsTo succeed in this role you will need:BS/BA in Market Research, Business Administration, Finance, Statistics or equivalentHigh level of attention to detailsWorking under pressure and tight schedulingAvailable to support and train other junior data analystsExceptional analytical skillsExcellent communication skills and ability to present data and complex ideas in easy to understand mannerKnowledge of the UK/Europe sports business and sponsorship landscapeExposure to audience ratings, CPMs, and other media exposure data an advantageAdvanced knowledge of Microsoft Excel including usage of formula writing, logical functions, charting, pivot tablesNice to have experience in at least one of the following packages: VBA, SPSS, R, SQL If you are looking for a more challenging and rewarding position, this could be your perfect role – take the chance and apply now! Due to the high volume of applicants, we are only able to respond to successful candidates.  #LI-LM  At Nielsen, diversity and inclusion are integral parts of the organization’s DNA. By diversity, we mean far more than the diversity you can see; we value diversity of thought, experiences, skills and backgrounds.  At Nielsen, we respect diversity and offer an inclusive work environment. As an equal opportunity employer, we are committed to hiring and retaining a qualified and diverse workforce.  We are proud to be an Equal Opportunity/Affirmative Action-Employer, making decisions without regard to race, colour, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability status, age, marital status, protected veteran status or any other protected class.  Nielsen is committed to providing accommodations throughout the recruitment process. If you require accommodation please let us know.  Founded on the principles of integrity, honesty, fairness, respect and reliability, Nielsen is a place where you can be yourself, make a difference and grow.  In the UK, we have won several awards including:  2018 Oxfordshire Business Awards – Employer of the Year Finalist  2017 Oxfordshire Apprenticeships – Apprenticeship Award Winner  2017 Apprenticeships National Awards – Large Employer of the Year Regional Highly Commended  2017 Inclusive Top 50 UK Employers – # 25  2016 Times Top 100 – One to Watch  About Nielsen:  Nielsen N.V. (NYSE: NLSN) is a global performance management company that provides a comprehensive understanding of what consumers Watch and Buy. Nielsen’s Watch segment provides media and advertising clients with Total Audience measurement services across all devices where content — video, audio, and text — is consumed. The Buy segment offers consumer packaged goods manufacturers and retailers the industry’s only global view of retail performance measurement.  By integrating information from its Watch and Buy segments and other data sources, Nielsen provides its clients with both world-class measurement as well as analytics that help improve performance. Nielsen, an S&P 500 company, has operations in over 100 countries that cover more than 90 percent of the world’s population. For more information, visit www.nielsen.com",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Internship: Data Analyst Internship," Airbus – City of London, Angleterre","City of London, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2005&ao=83421&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d05bc28c&cb=1538049892656&jobListingId=2955092125," Internship - Airbus  Data Analyst Internship  Airbus Broughton  Airbus is a global leader in aeronautics, space and related services. In 2017, it generated revenues of 67 billion and employed a workforce of around 130,000. Airbus offers the most comprehensive range of passenger airliners from 100 to more than 600 seats. Airbus is also a European leader providing tanker, combat, transport and mission aircraft, as well as Europes number one space enterprise and the worlds second largest space business. In helicopters, Airbus provides the most efficient civil and military rotorcraft solutions worldwide.  Our people work with passion and determination to make the world a more connected, safer and smarter place. Taking pride in our work, we draw on each other's expertise and experience to achieve excellence. Our diversity and teamwork culture propel us to accomplish the extraordinary - on the ground, in the sky and in space.  Description of the job  Start date: 1st July 2019  Duration: 12 Months  Working with the Industrial Digital Evolution & Application (iDEA) team, you will be at the forefront of delivering Digital solutions to improve business performance in line with Industry 4.0 theory. In a truly multi-functional team you will have the opportunity to work with Design, Quality & Manufacturing Engineers as well as experienced data analysts.  The iDEA team focusses on Innovative ways of improving business performance and intelligence in line with Airbuss key digital competencies as well as preparing the plant for the future through up-skilling our people in Digital ways of working.  Internships at Airbus  Tasks & accountabilities  Our aim is to transform data into actionable insights for product performance, business and market intelligence; operational diagnostics and prognostics.  · Based on data modelling provided by IT, with a focus on business needs, extract and integrate both structured and unstructured data from various databases/data-stores  · Develop, test and implement the most suitable analytical models to identify meaningful patterns or trends from complex data sets and types.  · Implement the analytics pipeline against the business needs .  · Analyse and improve regularly the accuracy of models against business needs.  · Communicate findings through effective and easy-to-understand data visualisations adapted to the audience.  · Be the interface between their functions, the data ecosystem and the requested solution  · Coach the function in the data-driven mind-set.  · Actively contribute and share best practices, findings, and techniques with the wider data community. Tasks and accountabilities: · Delivery of Digital Solutions to resolve business problems  · Automation of Data Gathering and representation via our Big Data Platform  · Support development of Digital Applications  This job requires an awareness of any potential compliance risks and a commitment to act with integrity, as the foundation for the Companys success, reputation and sustainable growth.  Required skills  You must be an undergraduate for the full duration of the placement studying towards a degree in Computer Science or data analytics, statistics or mathematics with knowledge of Python and SQL  · Strong skills in querying languages such as SQL  · Strong skills in Scripting languages such as Python  · Good knowledge of Statistical Languages such as R, SPSS preferred  · Expert in MS Applications, G Suite a plus.  · Good level of Statistical knowledge coupled with problem solving skills",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Digital Analyst," ConversionWorks – Windsor, South East England, Angleterre","Windsor, South East England, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2006&ao=4120&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_fa753bb0&cb=1538049892657&jobListingId=2683958778," Join our multi-award winning team. An excellent opportunity has arisen to work for an award winning Digital Analytics Agency, in a hands-on role as a Junior Digital Analyst. Working with our conversion rate optimisation and analytics clients.Winner of Best Analytics Agency at this year’s RAR Awards and ranked in THE DRUM’s Digital Agency Census Elite hall of fame.  Due to our successful reputation, our portfolio of accounts is growing fast. This is an exciting opportunity to develop a career within a fast growing industry and become part of an award winning digital analytics team who are responsible for managing the data of brands such as giffgaff, Which?, Guinness, Smirnoff, Schuh and Investec.  Working as a Graduate Data Analyst you will play a pivotal role in analysing online customer behaviour, using Google Analytics and other analytical tools such as R and BigQuery to identify customer behaviour patterns and identify recommendations for enhancements to customer journey.Salary£26,000 to £30,000 + Private Healthcare + Flexible working from Home/Office + More Benefits (See below).ApplicationsPlease email your resume and a covering letter to careers@conversionworks.co.uk. Who we are looking for A Junior Digital Analyst who is able to demonstrate problem-solving attitude and ambitionThe Junior Digital Analyst will have bags of intuition, analytics mindset, and an eagerness to learn Essential Skills A graduate in Digital Analytics or Computer ScienceAnalysing dataStrong interest in Google AdWords or Google AnalyticsFamiliarity with digital marketingGreat written English skillsAttention to detailSuper organised, confident, empathetic, motivational and obviously a pleasure to be around in a fast paced environment Desirable Skills A good understanding of website usabilityGoogle Analytics qualification (GAIQ)AdWords Fundamentals examStrong presentation skillsBasic HTML skillsAdvanced Excel skills Benefits We run a great package of rewards and benefits for our team with the sole aim of creating a more enjoyable, rewarding and dynamic workplace. All permanent staff at are entitled to the following benefits: AXA PPP Healthcare medical insurance – arguably the best health insurance in the UK!Birthday off! Have your birthday off on usFree breakfast on FridaysEntitlement to purchase tax free childcare vouchersTax free annual travel card loanBeer and drinks fridge – free chilled drinks available for allPlus you get to work with some of the best brands in the UK including Guinness, WhatCar?, Which?, Tottenham Hotspur and giffgaff This is a permanent position. About Us Accreditations and AwardsRAR Digital – Best Analytics AgencyGoogle Analytics 360 Suite Authorised ResellerGoogle Analytics Certified PartnerGoogle AdWords Premier PartnerOptimizely PartnerThe Drum Top 20 AgencyRAR Top 100 AgencyWirehive Top 100 Agency Clients We work with some of the best known brands in the UK including Guinness, WhatCar?, giffgaff, Schuh and Wiggle Our Team Our team consists of analytics experts, front and backend engineers, tag management experts, paid search professionals, optimisation specialists and data scientists. Recruitment Agencies We have a great internal recruitment team and aren’t looking for recruitment agencies. Thanks but no thanks!  We don’t respond to cold calls or emails and have a policy of placing persistent cold callers onto our blacklist of banned suppliers.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Scientist, Machine Learning & AI Solutions - RWAS Technology"," IQVIA – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2007&ao=137342&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ece689f4&cb=1538049892658&jobListingId=2822496544,"Job DescriptionData Scientist, Machine Learning & Artificial Intelligence SolutionsRWAS TechnologyWe are looking for a creative, innovative, intellectually curious and entrepreneurial Data Scientist with experience in developing Machine Learning software to join our London-based team.  This is an exciting opportunity to work in one of the world's leading human data science teams working with Real World Insights to help our clients answer specific questions globally, make more informed decisions and deliver results.The roleAs an experienced algorithm developer in Machine Learning, we are looking for a Data Scientist who is keen to build machine learning products at the cutting-edge of life sciences. The primary focus of the role is to develop ML algorithms on high scale-high complexity rich patient level data to find undiagnosed patient outcomes. Most projects have an important research component, so a strong academic background and software development experience is preferable (the role includes opportunity to publish and participate in academic conferences).  In addition, there is scope for development in other key areas: Product Development - Working closely with software engineers, system architects and data scientists to build automated and scalable routines / librariesBusiness Development - Supporting business development initiatives, including technical support for client pitches, proposal writing and thought leadership (includes publications, presentations at academic conferences, client workshops, etc.). At IQVIA we appreciate and nurture individual talent. Therefore, the exact blend of responsibilities and individual career development will in part depend on the skill set and aspirations of the successful candidate.Our ideal candidate: ExperienceMSc or PhD in Machine Learning, Computer Science, Physics, Electrical Engineering, BioinformaticsAnalytical experience within a top academic or commercial organisation where data-led problem solving was core part of the roleExtensive experience leading the design and delivery of advanced statistical / machine learning projects in the commercial sector end to end with proven delivery capability including capturing requirements, designing analysis plans, interfacing with clients and writing reports / manuscripts.A proactive, innovative and pragmatic approach to problem solving and an ability to think critically and independently.Our ideal candidate: Tech SkillsExcellent knowledge of supervised machine learning methods, such as regularized regressions, ensemble tree classifiers (e.g. xgboost), Support Vector Machines, Neural Networks, etc.Strong experience with software development lifecycleStrong programming skills in Python and/or R. Experience with pySpark, SparkR or Scala.olid understanding of best coding practices and version control software such as Git, ability to write clean and efficient code and a good understanding of the data science package landscape.Bonus points for:Knowledge of healthcare patient-level dataExperience with deep learningKnowledge of epidemiology / biostatistics, particularly analytical issues relating to studies of treatment effectiveness, disease progression, adherence, healthcare utilization, etc.Knowledge of healthcare / life science issues involving Real-World EvidenceExperience with patient-level, longitudinal data.The TeamOur Machine Learning & Artificial Intelligence team within the Real-World & Analytics Solutions (RWAS) Technology division is a fast-growing group of collaborative, enthusiastic, and entrepreneurial individuals. In our never-ending quest for opportunities to harness the value of Real World Evidence (RWE), we are at the centre of IQVIA’s advances in areas such as machine learning and cutting-edge statistical approaches. Our efforts improve retrospective clinical studies, under-diagnosis of rare diseases, personalized treatment response profiles, disease progression predictions, and clinical decision-support tools.  You will join this high-profile team to work on ground-breaking problems in health outcomes across disease areas including Oncology, Neurology, Chronic diseases such as diabetes, and a variety of very rare conditions. The Machine Learning & Artificial Intelligence Analytics team work hand-in-hand with statisticians, epidemiologists and disease area experts across the wider global RWE Solutions team, leveraging a vast variety of anonymous patient-level information from sources such as electronic health records. The data encompasses IQVIA’s access to over 530 million anonymised patients as well as bespoke, custom partnerships with healthcare providers and payers.The Business Unit: Real-World & Analytics Solutions (RWAS) TechnologyReal-World & Analytics Solutions (RWAS) is a market-leading, fast-growing and highly successful business, focusing upon delivering tangible business results to clients across healthcare value chain internationally, working with key decision-makers and business managers. RWAS teams help clients lever complex clinically rich patient-level healthcare datasets to understand healthcare treatment patterns and outcomes to make more informed decisions, and deliver results.  The RWAS Technology mission it to deliver world class and globally scalable technology platforms and analytics applied to complex and large scale clinical datasets, to support IQVIA’s ongoing and rapid growth in Real World Evidence, as well as the development of new product lines - this requires global leadership across technical and data architecture, software development and data visualization, privacy management, analytical methods, data science, machine learning, deep learning and natural language processing (NLP) - building upon 100s of novel technologies and methods either published in peer reviewed journals or patented by our team.  The solutions are delivered to a variety of clients across life-science, government, payor or provider organizations. The CoE also curates the largest collection de-identified Real-World Data in the world, from different patient care settings in 18 countries worldwide – the RWES Tech CoE is at the forefront of “Big Data” in healthcare. Through its mission and skills, the RWES is transforming the way clients create new insights and deliver improved healthcare research and patient outcomes.We invite you to join IQVIA™.IQVIA is a strong advocate of diversity and inclusion in the workplace. We believe that a work environment that embraces diversity will give us a competitive advantage in the global marketplace and enhance our success. We believe that an inclusive and respectful workplace culture fosters a sense of belonging among our employees, builds a stronger team, and allows individual employees the opportunity to maximize their personal potential.Job ID: R1012242",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Database Developer," Renaissance Infotech – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2008&ao=4120&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3a9c1973&cb=1538049892659&jobListingId=2813812067," Database DeveloperJob Id RIL-2K15-002 Renaissance, an equal opportunity employer, recognizes that our success in our mission is due to the remarkable talent and dedication of our employees. We offer competitive salaries and benefit packages in a casual and fast-paced work environment. We have a wide range of available opportunities.  We are looking to recruit Database Developer with 5 plus years of commercial/professional experience, sound Analytical and problem solving skills. Ideally from a software development / Programming background you will need to be a proactive and versatile team player who is able to undertake all Software Development / Support activities with minimal supervision. The candidate should have sound knowledge in SDLC concept / Testing services and QA Process. You should be a quick learner and a self-motivated personnel having good communications skills. Degree level qualification or an NVQ Level 6 qualification with experience. Salary £24K – £33K depends on experience/Qualification. Job Description Database Developer to undertake SQL development activities from scratch to live deployment. Developer to assist on a range of project activity you must have experience of using SQL Server reporting services and or building; creating; writing reports. Any experience of developing or working with time and attendance systems would be a huge benefit. You must be able to prove the ability to manage and prioritise a varied workload whilst working on own initiative and demonstrate a flexible response to role requirements. Knowledge of automation principles using MS Products, designing database schemas and ETL design with dataflow diagram and process documentations. Required SkillsRequirements gathering and designing database and its objectsCreating stored procedures, functions and triggers for various business requirementsWriting complex queries with optimal performance as per the business requirementsExtensive knowledge and used all latest features in T-SQLMaintaining coding standards with version historyCreating SSRS reports and deployment, scheduling as per business requirementCreating SSRS reports subscriptions and scheduling and administering reportsUsing SSIS – design ETL packages, deployment and supportSSIS package design / development support for various functionsIntegrating new datasets into data warehouseDesigning OLAP cubes and development of data warehouse projectsExtensively working exposure in OLTP /OLAP environmentsT-SQL, SSIS & SSAS in all version ( SQL 2008, 2012 & 2014).NET integration and manipulationMS Visual studio 2012, SQL AzureMS SharePoint Development and integration with SQL codeXML , HTML, Power Shell scripting",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior SEO Executive," Electronic cigarettes ltd – Pinner, Angleterre","Pinner, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2009&ao=230671&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c40fbdae&cb=1538049892661&jobListingId=2930877672," Founded in 2011, Ecigwizard has grown to become one of the largest online and offline retailers in the UK. We are one of the largest stockists of electronic cigarettes and e-liquids in the UK and Europe, currently supplying more than 600 independently owned ecig stores as well as over 80 private white label e-liquid clients. Added to this, we also have over 50 company-owned and franchise stores across the UK.  At Ecigwizard, we have created a business model that ensures each department within the company is able to support and complement the other. From our scientists, branding specialists and designers to our ever-growing eCommerce team, all of who ensure our products and brand are of the very best quality and delivered. Our head office is based in Peterborough; however, this role will be permanently based out of our eCommerce office in West London.  This is a new role that has been born out of an exciting growth period. As the only SEO Executive, you will be the first point of contact for all SEO related needs and tasks, so excellent communication skills and creative writing will be key. As an SEO 'guru', your role will include, but is not limited to: Key ResponsibilitiesManage all listings content, upsells and cross-sellsApply technical SEO understanding to our group of websites in order to audit sites, identify issues and make improvementsReport on your results and measure success whilst offering further recommendations for improvementsAnalyse product sales and channel performance to deliver optimum profitability and agree targets reporting to managementIdentify, analyse and propose innovations, promotions, efficiencies and new product opportunities to grow salesWork alongside the wider E-Commerce team to share SEO best practice where relevantOn page optimisationAnalytics managementWriting engaging contentKeywords Strategy:Comprehensive and customer-centric keywords research based on the understanding of customer personas, user journey research, mosaics of our customers.Keywords classification based on the data-driven understanding of intent and demand. Identify incremental growth opportunities, and share with and educate the business the outcome of the keywords research.Develop a BAU process to continuously identify new keywords opportunities and retire value reduced keywords in a timely manner to ensure our keywords pool and classification is always up to date.Person specificationEssential Excellent grammar and spelling  Ability to write creative content  Interest in the electronic cigarette industry  Excellent written and verbal communication skills  Good time-management skills along with the ability to multitask Desirable Experience working with content management systems and eCommerce platforms(Shopify)  Experience with MS Excel, MS Word, and PowerPoint  Experience working in an eCommerce environment  Good working knowledge of Google suite of products such as Analytics and Search Console Benefits Flexible working hours  Dress down environment  Health Care  Pension",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst - Apprentice," Amey – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2010&ao=4120&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cfc94a3e&cb=1538049892662&jobListingId=2944327067," Data Analyst - ApprenticeRef:Amey Apprenticeship Programme  Our Amey Apprenticeship Programme provides all of the skills, experience and support required to kick start your career, or to branch out in a new direction! From the beginning of your programme you’ll have full exposure to all elements of your chosen role, giving you the best opportunity to learn from experience. Whilst working, you’ll undertake a nationally recognised qualification; providing the theoretical background to your work. At Amey we strongly support the development of our people; we therefore offer you a permanent contract from day one. Role Overview  The primary role of a Data Analyst is to collect, organise and study data to provide business insight. Data analysts are typically involved with managing, cleansing, abstracting and aggregating data, and conducting a range of analytical studies on that data. They work across a variety of projects, providing technical data solutions to a range of stakeholders/customers issues. They document and report the results of data analysis activities making recommendations to improve business performance. They have a good understanding of data structures, database systems and procedures and the range of analytical tools used to undertake a range of different types of analysis. What are we looking for?  We treat people as individuals. We want a range of abilities, from practicality and problem solving to precision and creativity. That goes for diversity too. We want a workforce as diverse as the communities we serve and value the experience that you bring to our business. You’ll also have:At least 5 GCSEs, equivalent A levels, Level 3 Apprenticeship or relevant qualifications and experience.You don’t need specific previous experience but you should be comfortable working on a computer and using Microsoft OfficeExcellent teamwork skillsA willingness to learn and keen to progressAbility to juggle multiple tasks Benefits – What makes this role unique?  The Apprentice scheme offers enhanced skills development, on-the-job continuous learning, support towards further academic qualifications, participation in the Duke of Edinburgh Business Scheme (Gold Award), and an opportunity to be part of the wider Amey Apprentice community.  We place great value on all our people and the contribution they make to our business, that’s why we offer a competitive Apprenticeship Programme. Your starting salary will be competitive to the National Apprenticeship Minimum Wage, and you may be eligible to receive performance related pay increases whilst on the programme. We as a business will support you every step of the way; we even have a dedicated HR Manager to guide you through and mentor your progress! Amey is an equal opportunities employer. Apply for Data Analyst - Apprentice Position: Data Analyst - Apprentice Job Family: Strategy Location:  LondonLondon, United Kingdom  London  London Posting advertised:  14 Sep 2018 - 31 Dec 9999 Contract Type: ApprenticeshipReference:",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graduate Data Analyst," Haylock Chase – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2011&ao=230671&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6c545dc0&cb=1538049892663&jobListingId=2929388100," Are you a recent Graduate looking to join a fast growing company with amazing career progression? An award winning Financial Technology Company, which is ranked in The Sunday Times Hiscox Tech Track 100 and is one of the UK's Tech City's Future Fifty companies, is looking to recruit a Data Analyst. This fantastic Graduate Data Analyst opportunity offers: -Learning and development with an amazing Graduate Training Program.-Work with a fast, growing and international leading provider. -Monthly performance reviews, excellent career progression and career structure. A typical day as a Graduate Data Analyst will involve: -Work with clients on the Sales team going through the processes-Creating data validity using specialist tools and knowledge gained-Run applications to validate data-Handle data in the mutual funds area-Working with other team member-You will be trained in supporting existing clients and new clientsThe successful Graduate Data Analyst must have:-A degree in Engineering, Scientific, IT or Mathematical degree-Strong A Levels in Maths or Science-Excellent verbal and written communication skills-Able to build rapport/relationships (With clients)-Strong analytical, Problem solving and Logical thinking skills -An interest in IT & financial sector-Knowledge of SQL Databases The Graduate Data Analyst will receive a fully comprehensive package including;-Competitive Salary -Pension scheme-Private healthcare-Personal development opportunities-25+ days holiday -Season loan ticket-Regular performance reviews- Regular team adventurous/ Celebrations Please click 'Apply' to be put forward for the role. 2018 Graduate? Click ""Apply"" if this is what your looking for. ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales Data Analyst," Neuberger Berman – Londres, Angleterre","Londres, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2012&ao=242900&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_93f4331c&cb=1538049892665&jobListingId=2849487000," The Sales Data Analyst is responsible for the collection, analysis, and dissemination of sales related data in an ongoing effort to increase overall sales productivity. The Sales Data Analyst also captures sales data requirements and addresses inquiries while making sure data solutions follow enterprise data management best practices. The analyst is expected to reconcile sales data between custodian books and records and sub-accounting files to ensure data is timely, complete, and accurate. In addition, the analyst must be involved in developing and maintaining policies and procedures, metrics, and documenting process flows. Responsibilities:Provide quality sales data to Sales Distribution, Global Sales Reporting, and Finance for reporting and compensation.Analyse and implement sales data requirements in partnership with Technology that conform to enterprise data management standards.Assist in defining, documenting, and maintaining process flows as well as policies and procedures.Perform account reconciliation on several platforms for multiple data elements.Utilise various sources to verify asset and transaction details for exception management and resolution.Liaise with external vendors and sales firms to expand data coverage and enhance processes.Define and implement data management processes and oversight procedures to ensure data integrity.Communicate with users and managers regarding status of sales data inquiries.Assist in projects by conducting business analysis and submitting necessary documentation.Requirements:BA degree in Business Administration, Finance, or related field.Relevant experience in Financial Services / Asset Management highly desirable.Strong business intelligence analysis and project management skills.Proficiency in Alteryx, Tableau, Microsoft Excel/Access highly desirable.High level of comfort reviewing mass amounts of data within strict timeframes.Keen eye for detail and the ability to manage multiple complex tasks.Desire to work in a team-oriented environment yet able to work independently.Strong written and verbal communication skills.Knowledge of APL, DST, Salesforce, and SalesVision is desirable. Neuberger Berman is an equal opportunity/affirmative action employer. The Firm and its affiliates do not discriminate in employment because of race, creed, national origin, religion, age, color, sex, marital status, sexual orientation, gender identity, disability, citizenship status or protected veteran status, or any other characteristic protected by local, state, or federal laws, rules, or regulations. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact onlineaccommodations@nb.com.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst," Advanced Talent Strategies – Hemel Hempstead, Angleterre","Hemel Hempstead, Angleterre",https://www.glassdoor.fr/partner/jobListing.htm?pos=2013&ao=230671&s=58&guid=000001661aeadfd6af9e25737de5e0c3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_82730b38&cb=1538049892666&jobListingId=2939483948," Youre great with data.  You can handle large volumes of it coming in from different sources, manipulate and make sense of it to ultimately report it in a way that the less data-centric of us can understand.  What makes you a bit different though is your ability to look at data commercially. If it doesnt look right, it probably isnt. Why? You tell us. Spotted an area we can improve on? Tell us that too.  This is a fast-paced job that will challenge you daily. Tight deadlines, demanding clients and an even more demanding boss, youll revel in the responsibility you have. This isnt one for shrinking violets.  In the face of all of that youll expect plenty in return, right?  Well, you will be working for an ambitious company that will share their success and progress your career in a number of ways. Ask us at interview, well like the question.  Youll receive a good salary & bonus and if you perform you can expect it to go up - without asking.  Your health and well-being will be cared for. That could be a massage in working time (not compulsory), activity days and of course the obligatory basket of fruit.  Youll bring with you an outstanding level of IT skills, particularly around data analytical tools. This may be supported with a relevant degree, and if you have some experience of the retail sector that will help too.  Please note we are in a rural setting a few miles from Hemel Hempstead and youll need to be able to drive to get to us.  Apply to our consultants Advanced Talent Strategies for immediate consideration.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
